100, 201, 999
200, 201, 999
300, 202, 998
400, 202, 998
500, 202, 998
600, 202, 998
700, 202, 998
800, 202, 998
900, 202, 998
1000, 203, 997
1100, 203, 997
1200, 204, 996
1300, 204, 996
1400, 204, 996
1500, 204, 996
1600, 205, 995
1700, 205, 995
1800, 205, 995
1900, 205, 995
2000, 205, 995
2100, 205, 995
2200, 205, 995
2300, 205, 995
2400, 205, 995
2500, 205, 995
2600, 205, 995
2700, 206, 994
2800, 206, 994
2900, 206, 994
3000, 206, 994
3100, 206, 994
3200, 206, 994
3300, 206, 994
3400, 206, 994
3500, 206, 994
3600, 206, 994
3700, 206, 994
3800, 207, 993
3900, 207, 993
4000, 207, 993
4100, 207, 993
4200, 210, 990
4300, 210, 990
4400, 210, 990
4500, 210, 990
4600, 210, 990
4700, 210, 990
4800, 210, 990
4900, 212, 988
5000, 212, 988
5100, 212, 988
5200, 212, 988
5300, 212, 988
5400, 212, 988
5500, 212, 988
5600, 212, 988
5700, 212, 988
5800, 212, 988
5900, 212, 988
6000, 212, 988
6100, 212, 988
6200, 212, 988
6300, 212, 988
6400, 212, 988
6500, 212, 988
6600, 213, 987
6700, 213, 987
6800, 213, 987
6900, 213, 987
7000, 213, 987
7100, 213, 987
7200, 213, 987
7300, 213, 987
7400, 214, 986
7500, 215, 985
7600, 215, 985
7700, 213, 985
7800, 213, 985
7900, 213, 985
8000, 213, 985
8100, 215, 983
8200, 215, 983
8300, 214, 983
8400, 214, 983
8500, 214, 983
8600, 214, 983
8700, 214, 983
8800, 214, 983
8900, 214, 983
9000, 214, 983
9100, 214, 983
9200, 214, 983
9300, 214, 983
9400, 214, 983
9500, 214, 983
9600, 214, 983
9700, 214, 983
9800, 214, 983
9900, 214, 983
10000, 215, 982
10100, 215, 982
10200, 215, 982
10300, 215, 982
10400, 215, 982
10500, 215, 982
10600, 216, 981
10700, 216, 981
10800, 216, 981
10900, 216, 981
11000, 216, 981
11100, 216, 981
11200, 216, 981
11300, 216, 981
11400, 216, 981
11500, 216, 981
11600, 216, 981
11700, 216, 981
11800, 216, 981
11900, 216, 981
12000, 216, 981
12100, 216, 981
12200, 216, 981
12300, 216, 981
12400, 216, 981
12500, 216, 981
12600, 216, 981
12700, 216, 981
12800, 216, 981
12900, 216, 981
13000, 216, 981
13100, 216, 981
13200, 216, 981
13300, 216, 981
13400, 216, 981
13500, 216, 981
13600, 216, 981
13700, 216, 981
13800, 216, 981
13900, 216, 981
14000, 216, 981
14100, 216, 981
14200, 216, 981
14300, 216, 981
14400, 216, 981
14500, 216, 981
14600, 216, 981
14700, 216, 981
14800, 216, 981
14900, 216, 981
15000, 216, 981
15100, 216, 981
15200, 216, 981
15300, 216, 981
15400, 216, 981
15500, 216, 981
15600, 218, 979
15700, 218, 979
15800, 218, 979
15900, 218, 979
16000, 218, 979
16100, 218, 979
16200, 219, 978
16300, 219, 978
16400, 219, 978
16500, 219, 978
16600, 219, 978
16700, 219, 978
16800, 219, 978
16900, 219, 978
17000, 219, 978
17100, 219, 978
17200, 219, 978
17300, 219, 978
17400, 219, 978
17500, 220, 977
17600, 220, 977
17700, 220, 977
17800, 220, 977
17900, 220, 977
18000, 219, 977
18100, 219, 977
18200, 219, 977
18300, 219, 977
18400, 219, 977
18500, 220, 976
18600, 220, 976
18700, 220, 976
18800, 220, 976
18900, 220, 976
19000, 220, 976
19100, 220, 976
19200, 220, 976
19300, 220, 976
19400, 220, 976
19500, 220, 976
19600, 220, 976
19700, 220, 976
19800, 221, 975
19900, 221, 975
20000, 221, 975
20100, 221, 975
20200, 223, 973
